vx,Time
-15.1515151515154,14.648
-15.151515151515,14.681
-29.8507462686566,14.714
-29.8507462686566,14.748
-14.9253731343283,14.781
-14.9253731343283,14.815
-14.9253731343283,14.848
0,14.882
0,14.915
15.151515151515,14.948
14.7058823529413,14.981
0,15.016
15.151515151515,15.048
14.9253731343283,15.082
0,15.115
0,15.148
0,15.182
0,15.216
0,15.249
0,15.282
0,15.315
0,15.349
0,15.382
0,15.415
0,15.449
-15.151515151515,15.482
-14.9253731343283,15.515
0,15.549
0,15.582
0,15.616
0,15.649
0,15.682
1.93423597678916,15.716
1.03412616339193,16.199
0,16.683
0,16.75
0,16.784
0,16.816
0,16.85
0,16.883
0,16.917
0,16.95
0,16.983
0,17.017
0,17.05
0,17.084
0,17.117
0,17.15
0,17.184
0,17.234
0,17.284
0,17.351
0,17.384
0,17.434
0,17.468
0,17.501
0,17.534
0,17.568
0,17.601
0,17.634
0,17.668
0,17.701
0,17.734
0,17.768
0,17.801
0,17.835
0,17.868
0,17.901
0,17.934
0,17.968
0,18.001
0,18.035
0,18.068
0,18.101
0,18.134
0,18.168
0,18.201
0,18.235
0,18.268
0,18.301
0,18.335
0,18.368
0,18.402
0,18.435
0,18.468
0,18.501
0,18.536
0,18.568
0,18.602
0,18.635
0,18.668
0,18.702
0,18.735
0,18.768
0,18.802
0,18.835
0,18.868
0,18.902
0,18.936
0,18.969
0,19.002
0,19.036
0,19.069
0,19.102
0,19.135
0,19.169
0,19.203
0,19.236
0,19.269
0,19.302
0,19.336
-14.9253731343283,19.369
-14.9253731343283,19.403
0,19.436
0,19.469
0,19.503
-15.1515151515154,19.536
-14.9253731343283,19.569
0,19.603
0,19.636
-14.9253731343283,19.67
-14.9253731343291,19.703
-11.904761904762,19.737
-60.2409638554203,19.787
-104.477611940298,19.82
-75.757575757577,19.854
-45.4545454545437,19.886
-29.8507462686566,19.92
-15.1515151515154,19.953
-14.9253731343283,19.986
-14.7058823529416,20.02
0,20.054
-8.62068965517217,20.086
-6.6225165562914,20.17
0,20.237
0,20.27
0,20.304
0,20.337
0,20.37
0,20.404
0,20.437
0,20.487
0,20.521
0,20.554
-15.1515151515146,20.587
-14.9253731343283,20.62
0,20.654
0,20.687
-14.9253731343283,20.721
-29.8507462686566,20.754
-14.9253731343283,20.788
-15.1515151515154,20.821
-29.8507462686566,20.854
-14.9253731343283,20.888
-10.0000000000002,20.921
-15.0375939849625,20.988
-7.51879699248125,21.054
-9.90099009900964,21.121
-29.8507462686566,21.155
-15.1515151515154,21.188
-15.1515151515146,21.221
-14.9253731343283,21.254
-14.9253731343283,21.288
-14.9253731343283,21.321
-14.9253731343283,21.355
-15.1515151515154,21.388
-15.1515151515154,21.421
-14.9253731343283,21.454
0,21.488
0,21.521
-14.9253731343283,21.554
-11.9047619047615,21.588
-12.0481927710846,21.638
-11.904761904762,21.671
-11.7647058823528,21.722
-24.0963855421691,21.756
-20.2020202020202,21.805
-9.99999999999986,21.855
-11.904761904762,21.905
-29.8507462686566,21.939
-14.9253731343283,21.972
-14.9253731343283,22.006
-30.3030303030308,22.039
-17.0940170940175,22.072
-14.9253731343283,22.156
-20.2020202020202,22.206
-24.0963855421681,22.255
-24.0963855421681,22.289
-24.0963855421691,22.338
-29.8507462686566,22.372
-29.8507462686566,22.405
-29.8507462686566,22.439
-29.8507462686566,22.472
-29.8507462686566,22.506
-30.3030303030308,22.539
-29.8507462686566,22.572
-23.8095238095239,22.606
-20.0000000000004,22.656
-19.9999999999997,22.706
-19.9999999999997,22.756
-12.0481927710846,22.806
0,22.839
-11.904761904762,22.873
-12.0481927710846,22.923
0,22.956
0,23.006
0,23.039
0,23.073
0,23.106
0,23.14
0,23.173
-14.9253731343283,23.206
-14.7058823529409,23.24
0,23.274
0,23.306
-7.46268656716416,23.39
-10.8695652173912,23.44
-17.9640718562876,23.574
-121.212121212123,23.607
-136.363636363639,23.64
-59.7014925373133,23.673
-29.8507462686566,23.707
-15.1515151515154,23.74
0,23.773
-7.40740740740732,23.824
-8.62068965517244,23.908
-7.5757575757577,23.94
-8.54700854700861,24.04
-3.9840637450199,24.174
-6.66666666666657,24.291
-15.0375939849625,24.324
-10.8695652173915,24.424
-13.3333333333331,24.508
-17.2413793103449,24.574
-20.0000000000004,24.624
-23.8095238095239,24.674
-14.7058823529409,24.708
-14.9253731343283,24.742
-30.3030303030308,24.775
-30.3030303030292,24.808
-29.8507462686566,24.841
-14.9253731343283,24.875
-14.9253731343283,24.908
-29.8507462686566,24.942
-30.3030303030308,24.975
-30.3030303030308,25.008
-29.8507462686566,25.041
-29.8507462686566,25.075
-29.8507462686566,25.108
-44.776119402985,25.142
-45.4545454545462,25.175
-45.4545454545462,25.208
-44.776119402985,25.241
-44.1176470588226,25.275
-44.776119402985,25.309
-45.4545454545462,25.342
-44.776119402985,25.375
-29.8507462686566,25.409
-30.3030303030292,25.442
-30.3030303030308,25.475
-29.8507462686566,25.508
-14.9253731343283,25.542
-14.9253731343283,25.575
-29.8507462686566,25.609
-30.3030303030308,25.642
-29.8507462686566,25.675
-29.4117647058833,25.709
-45.4545454545462,25.743
-45.4545454545437,25.775
-44.776119402985,25.809
-44.776119402985,25.842
-29.8507462686566,25.876
-45.4545454545462,25.909
-59.7014925373133,25.942
-44.776119402985,25.976
-30.3030303030292,26.009
-29.8507462686566,26.042
-29.8507462686566,26.076
-29.8507462686566,26.109
-44.7761194029873,26.143
-45.4545454545462,26.176
-44.776119402985,26.209
-44.776119402985,26.243
-44.776119402985,26.276
-44.776119402985,26.31
-45.4545454545437,26.343
-44.776119402985,26.376
-44.776119402985,26.41
-45.4545454545462,26.443
-29.8507462686566,26.476
-29.8507462686566,26.51
-30.3030303030308,26.543
-30.3030303030292,26.576
-29.8507462686566,26.609
-44.7761194029873,26.643
-44.1176470588249,26.676
-29.4117647058818,26.711
-199.999999999996,26.744
-287.878787878792,26.776
-119.402985074627,26.81
-14.9253731343283,26.843
0,26.877
0,26.91
0,26.943
0,26.977
0,27.027
0,27.111
0,27.16
-14.9253731343283,27.194
-15.1515151515146,27.227
0,27.26
0,27.294
-14.9253731343283,27.328
-15.1515151515154,27.361
0,27.394
-14.9253731343283,27.427
-13.2450331125828,27.461
-6.66666666666657,27.578
0,27.611
-14.9253731343283,27.644
-14.9253731343283,27.678
-15.1515151515154,27.711
-14.9253731343283,27.744
0,27.778
-15.1515151515146,27.811
-29.8507462686566,27.844
-44.776119402985,27.878
-59.7014925373133,27.911
-59.7014925373133,27.945
-60.6060606060616,27.978
-60.6060606060616,28.011
-59.7014925373133,28.044
-59.7014925373133,28.078
-45.4545454545462,28.111
-44.776119402985,28.144
-44.776119402985,28.178
-29.8507462686566,28.211
-44.776119402985,28.245
-45.4545454545462,28.278
-44.776119402985,28.311
-59.7014925373133,28.345
-58.8235294117635,28.378
-58.8235294117635,28.413
-92.3076923076905,28.446
-106.060606060608,28.478
-119.402985074627,28.512
-121.212121212123,28.545
-74.6268656716456,28.578
-59.7014925373133,28.612
-45.4545454545437,28.645
-29.8507462686566,28.678
-29.8507462686566,28.712
-15.1515151515154,28.745
0,28.778
0,28.812
-14.9253731343283,28.846
-15.1515151515154,28.879
0,28.912
0,28.945
0,28.979
0,29.012
0,29.046
0,29.079
0,29.112
0,29.146
-15.1515151515154,29.179
-14.9253731343283,29.212
-11.904761904762,29.246
-24.0963855421681,29.296
-44.776119402985,29.329
-59.7014925373133,29.363
-75.757575757577,29.396
-74.6268656716416,29.429
-59.7014925373133,29.463
-45.4545454545462,29.496
-30.3030303030292,29.529
-19.9999999999997,29.562
-19.80198019802,29.629
-29.8507462686566,29.663
-59.7014925373133,29.696
-104.477611940298,29.73
-136.363636363639,29.763
-106.060606060608,29.796
-59.7014925373133,29.829
-59.7014925373133,29.863
-59.7014925373133,29.896
-44.776119402985,29.93
-45.4545454545462,29.963
-44.776119402985,29.996
-44.776119402985,30.03
-45.4545454545462,30.063
-44.776119402985,30.096
-59.7014925373133,30.13
-60.6060606060583,30.163
-59.7014925373133,30.196
-74.6268656716416,30.23
-89.5522388059699,30.263
-89.5522388059747,30.297
-75.757575757577,30.33
-89.5522388059699,30.363
-104.477611940298,30.397
-75.7575757575729,30.43
-74.6268656716416,30.463
-104.477611940298,30.497
-104.477611940298,30.53
-89.5522388059699,30.564
-74.6268656716416,30.597
-59.7014925373133,30.631
-59.7014925373133,30.664
-60.6060606060616,30.698
-60.6060606060616,30.73
-58.8235294117666,30.764
-45.4545454545462,30.798
-30.3030303030292,30.83
-29.4117647058818,30.864
-23.8095238095239,30.898
-9.99999999999986,30.948
-10.0000000000002,30.998
-20.0000000000004,31.048
-12.0481927710841,31.098
0,31.131
-12.0481927710846,31.164
-11.904761904762,31.214
0,31.248
-10.0000000000002,31.314
-14.9253731343283,31.348
-30.3030303030292,31.381
-59.7014925373133,31.414
-74.6268656716416,31.448
-88.2352941176499,31.481
-89.5522388059747,31.516
-76.9230769230754,31.548
-59.7014925373133,31.581
-44.776119402985,31.615
-30.3030303030292,31.648
-29.8507462686566,31.681
-44.776119402985,31.715
-60.6060606060616,31.748
-44.776119402985,31.781
-59.7014925373133,31.815
-90.9090909090924,31.848
-89.5522388059699,31.881
-104.477611940298,31.915
-119.402985074627,31.948
-134.328358208955,31.982
-149.253731343283,32.015
-164.179104477612,32.049
-151.515151515146,32.082
-136.363636363631,32.115
-119.402985074627,32.148
-89.5522388059699,32.182
-59.7014925373133,32.215
-44.7761194029897,32.249
-45.4545454545486,32.282
-29.8507462686566,32.315
-29.8507462686566,32.349
-30.3030303030292,32.382
-14.9253731343283,32.415
0,32.449
-14.9253731343283,32.482
-14.9253731343283,32.516
0,32.549
0,32.583
0,32.616
0,32.649
-14.9253731343283,32.682
-14.9253731343283,32.716
-14.9253731343283,32.749
-29.8507462686566,32.783
-45.4545454545486,32.816
-58.8235294117666,32.849
-59.7014925373133,32.884
-76.9230769230796,32.916
-89.5522388059699,32.949
-74.6268656716416,32.983
-90.9090909090875,33.016
-104.477611940298,33.049
-59.7014925373133,33.083
-45.4545454545437,33.116
-74.6268656716416,33.149
-89.5522388059699,33.183
-74.6268656716416,33.216
-74.6268656716416,33.25
-90.9090909090875,33.283
-89.5522388059699,33.316
-74.6268656716416,33.35
-104.477611940298,33.383
-134.328358208955,33.417
-121.21212121213,33.45
-89.5522388059699,33.483
-59.7014925373133,33.517
-59.7014925373133,33.55
-73.5294117647005,33.584
-90.9090909090972,33.618
-76.9230769230796,33.65
-74.6268656716416,33.683
-74.6268656716416,33.717
-60.6060606060583,33.75
-60.6060606060583,33.783
-89.5522388059699,33.816
-102.941176470592,33.85
-89.5522388059699,33.884
-89.5522388059699,33.917
-59.7014925373133,33.951
-44.776119402985,33.984
-44.776119402985,34.018
-30.3030303030292,34.051
-44.776119402985,34.084
-59.7014925373133,34.118
-75.757575757581,34.151
-74.6268656716416,34.184
-75.7575757575729,34.218
-90.9090909090972,34.25
-88.2352941176499,34.284
-74.6268656716416,34.318
-75.7575757575729,34.351
-89.5522388059699,34.384
-74.6268656716416,34.418
-74.6268656716416,34.451
-59.7014925373133,34.485
-45.4545454545437,34.518
-75.7575757575729,34.551
-89.5522388059699,34.584
-104.477611940298,34.618
-121.21212121213,34.651
-149.253731343283,34.684
-179.10447761194,34.718
-179.104477611959,34.751
-194.029850746268,34.785
-181.818181818175,34.818
-134.328358208955,34.851
-119.402985074627,34.885
-106.060606060602,34.918
-104.477611940298,34.951
-104.477611940298,34.985
-106.060606060602,35.018
-119.402985074627,35.051
-149.253731343283,35.085
-149.253731343283,35.118
-164.179104477612,35.152
-212.121212121204,35.185
-208.955223880596,35.218
-208.955223880619,35.252
-194.029850746268,35.285
-194.029850746268,35.319
-227.272727272743,35.352
-242.424242424233,35.385
-194.029850746268,35.418
-179.10447761194,35.452
-212.121212121204,35.485
-194.029850746268,35.518
-208.955223880596,35.552
-194.029850746268,35.585
-194.029850746268,35.619
-242.424242424233,35.652
-208.955223880596,35.685
-194.029850746268,35.719
-212.121212121227,35.752
-208.955223880596,35.785
-191.176470588221,35.819
-194.029850746268,35.853
-227.272727272743,35.886
-227.272727272743,35.919
-194.029850746268,35.952
-208.955223880596,35.986
-212.121212121204,36.019
-208.955223880596,36.052
-223.880597014925,36.086
-149.253731343283,36.119
-119.402985074627,36.153
-151.515151515146,36.186
-119.402985074627,36.219
-74.6268656716416,36.253
-59.7014925373133,36.286
-44.776119402985,36.32
-17.2413793103449,36.353
-8.58369098712457,36.436
-10.8695652173915,36.586
-29.8507462686566,36.62
-30.3030303030292,36.653
-29.8507462686566,36.686
-14.9253731343283,36.72
0,36.753
0,36.786
0,36.82
0,36.853
0,36.887
0,36.92
0,36.953
0,36.987
0,37.02
0,37.053
0,37.087
0,37.12
-14.7058823529401,37.153
-14.9253731343283,37.188
0,37.22
0,37.254
0,37.304
0,37.337
0,37.371
0,37.404
0,37.437
0,37.471
0,37.504
0,37.538
0,37.57
0,37.604
0,37.638
0,37.671
0,37.704
0,37.738
0,37.771
0,37.804
0,37.838
0,37.871
-29.8507462686566,37.905
-45.4545454545486,37.938
-15.1515151515162,37.971
-29.8507462686566,38.004
-44.776119402985,38.038
-60.6060606060583,38.071
-74.6268656716416,38.104
-44.776119402985,38.138
-44.776119402985,38.171
-44.776119402985,38.205
-30.3030303030292,38.238
-19.9999999999997,38.271
-10.8695652173915,38.338
-6.66666666666673,38.455
-9.99999999999986,38.488
-14.9253731343283,38.555
-9.99999999999986,38.622
0,38.655
0,38.705
0,38.738
0,38.772
0,38.805
14.9253731343283,38.838
14.9253731343283,38.872
0,38.905
14.9253731343283,38.939
15.1515151515146,38.972
-14.9253731343283,39.005
-14.9253731343283,39.039
-15.1515151515162,39.072
-14.9253731343283,39.105
-14.9253731343283,39.139
-15.1515151515162,39.172
-14.9253731343283,39.205
-23.8095238095229,39.239
-19.9999999999997,39.289
-23.8095238095249,39.339
-24.0963855421691,39.373
-20.2020202020194,39.422
-19.9999999999997,39.472
-23.8095238095249,39.522
-29.4117647058802,39.556
-29.8507462686566,39.59
-45.4545454545486,39.623
-45.4545454545437,39.656
-29.8507462686566,39.689
-23.8095238095229,39.723
-13.3333333333335,39.773
-4.6082949308756,39.873
0,39.99
15.1515151515162,40.023
14.9253731343283,40.056
0,40.09
0,40.123
0,40.156
-14.9253731343283,40.19
-14.9253731343283,40.223
0,40.257
0,40.29
0,40.323
0,40.374
-15.1515151515162,40.408
-15.1515151515162,40.44
0,40.474
0,40.507
-14.9253731343283,40.54
-14.7058823529416,40.574
-15.1515151515146,40.608
-15.1515151515146,40.64
0,40.674
-14.9253731343283,40.707
-14.9253731343283,40.741
-15.1515151515146,40.774
-11.9047619047625,40.807
0,40.858
-9.99999999999986,40.924
-14.9253731343283,40.958
-15.1515151515146,40.991
-19.9999999999997,41.024
-17.0940170940175,41.091
-9.99999999999986,41.141
0,41.191
-14.9253731343283,41.224
-19.9999999999997,41.258
-6.66666666666673,41.324
-8.54700854700822,41.408
-24.0963855421691,41.441
-11.9047619047625,41.491
-14.9253731343283,41.525
-12.0481927710846,41.558
-8.54700854700874,41.608
-2.14132762312631,41.675
0,42.075
0,42.109
0,42.142
0,42.175
0,42.209
0,42.242
-5.98802395209575,42.293
-10.0502512562815,42.409
-17.2413793103449,42.492
-44.776119402985,42.525
-59.7014925373133,42.559
-59.7014925373133,42.592
-59.7014925373133,42.626
-35.7142857142844,42.659
-11.9047619047615,42.71
-15.1515151515146,42.743
-14.9253731343283,42.776
0,42.81
0,42.843
0,42.876
0,42.91
-6.71140939597311,43.027
-15.1515151515146,43.059
0,43.093
0,43.143
0,43.176
-14.9253731343283,43.209
-14.9253731343283,43.243
0,43.276
0,43.31
0,43.343
0,43.377
0,43.41
0,43.444
0,43.493
0,43.526
11.9047619047625,43.577
14.9253731343283,43.61
0,43.644
0,43.677
14.9253731343283,43.711
15.1515151515146,43.744
0,43.777
0,43.81
0,43.843
0,43.878
0,43.911
0,43.944
0,43.994
0,44.028
0,44.061
0,44.094
0,44.127
0,44.161
0,44.194
0,44.228
0,44.261
0,44.294
0,44.328
-14.9253731343283,44.361
-44.776119402985,44.395
-36.1445783132537,44.428
-24.0963855421671,44.478
-30.3030303030324,44.511
-14.9253731343283,44.544
-14.9253731343283,44.578
-11.976047904192,44.611
-4.97512437810944,44.745
0,44.812
0,44.945
0,45.028
0,45.078
0,45.145
0,45.212
0,45.279
0,45.328
0,45.362
0,45.412
0,45.445
0,45.496
0,45.528
0,45.578
0,45.629
0,45.662
0,45.695
0,45.729
0,45.762
0,45.796
0,45.829
0,45.863
0,45.896
0,45.929
0,45.963
0,45.996
0,46.029
0,46.096
0,46.163
0,46.229
0,46.296
0,46.346
0,46.396
0,46.446
0,46.48
0,46.529
0,46.58
0,46.613
0,46.647
0,46.68
0,46.747
0,46.78
0,46.814
0,46.846
0,46.88
0,46.914
0,46.947
0,46.98
0,47.013
0,47.047
0,47.097
0,47.13
0,47.163
0,47.197
0,47.231
0,47.264
0,47.297
0,47.331
0,47.364
15.1515151515146,47.397
14.9253731343283,47.43
14.7058823529416,47.464
14.9253731343283,47.498
15.1515151515146,47.531
14.9253731343283,47.564
14.9253731343283,47.598
30.3030303030292,47.631
14.9253731343283,47.664
14.9253731343283,47.698
24.0963855421691,47.731
19.9999999999997,47.781
12.0481927710846,47.831
0,47.864
0,47.898
12.0481927710846,47.948
14.9253731343283,47.981
0,48.015
0,48.048
0,48.081
0,48.115
9.99999999999986,48.164
11.9047619047625,48.215
0,48.248
0,48.315
15.1515151515146,48.348
14.9253731343283,48.381
0,48.415
14.9253731343283,48.448
29.8507462686566,48.482
30.3030303030292,48.515
14.9253731343283,48.548
14.9253731343283,48.582
30.3030303030292,48.615
14.9253731343283,48.648
14.7058823529416,48.682
29.8507462686566,48.716
30.3030303030324,48.749
30.3030303030324,48.782
30.3030303030292,48.815
14.9253731343283,48.848
14.7058823529416,48.882
14.9253731343283,48.916
15.1515151515146,48.949
14.9253731343283,48.982
14.9253731343283,49.016
30.3030303030292,49.049
14.9253731343283,49.082
0,49.116
0,49.149
14.9253731343283,49.182
14.9253731343283,49.216
0,49.249
12.0481927710846,49.299
12.0481927710846,49.332
11.9047619047625,49.382
14.9253731343283,49.416
14.9253731343283,49.449
29.8507462686566,49.483
30.3030303030292,49.516
29.8507462686566,49.549
29.8507462686566,49.583
44.776119402985,49.616
44.776119402985,49.65
45.4545454545437,49.683
45.4545454545437,49.716
44.776119402985,49.749
59.7014925373133,49.783
59.7014925373133,49.816
59.7014925373133,49.85
45.4545454545486,49.883
29.8507462686566,49.916
29.4117647058802,49.95
29.8507462686566,49.984
20.2020202020209,50.017
10.0000000000006,50.083
7.51879699248105,50.117
5.98802395209575,50.216
0,50.284
0,50.334
0,50.384
0,50.434
0,50.517
0,50.584
5.00000000000011,50.667
13.3333333333335,50.784
29.8507462686566,50.817
44.776119402985,50.851
44.776119402985,50.884
44.776119402985,50.918
45.4545454545437,50.951
29.8507462686566,50.984
29.8507462686566,51.018
30.3030303030292,51.051
29.8507462686566,51.084
29.4117647058833,51.118
24.0963855421691,51.152
10.1010101010104,51.201
12.0481927710846,51.251
14.9253731343283,51.284
0,51.318
0,51.351
0,51.401
0,51.435
0,51.484
0,51.551
0,51.585
0,51.619
0,51.652
0,51.686
0,51.718
0,51.752
0,51.785
0,51.818
14.9253731343283,51.851
14.9253731343283,51.885
29.8507462686566,51.918
44.776119402985,51.952
60.6060606060583,51.985
89.5522388059699,52.018
74.6268656716416,52.052
60.6060606060583,52.085
44.776119402985,52.118
44.776119402985,52.152
44.776119402985,52.185
29.8507462686566,52.219
29.8507462686566,52.252
29.8507462686566,52.286
30.3030303030324,52.319
20.0000000000011,52.352
17.0940170940164,52.419
24.0963855421671,52.469
30.3030303030324,52.502
44.776119402985,52.535
44.776119402985,52.569
44.776119402985,52.602
44.776119402985,52.636
29.8507462686566,52.669
29.8507462686566,52.703
30.3030303030324,52.736
24.0963855421671,52.769
23.8095238095229,52.819
29.8507462686566,52.853
45.4545454545486,52.886
44.776119402985,52.919
29.8507462686566,52.953
29.8507462686566,52.986
29.8507462686566,53.02
30.3030303030324,53.053
44.776119402985,53.086
59.7014925373133,53.12
45.4545454545437,53.153
29.8507462686566,53.186
29.8507462686566,53.22
30.3030303030292,53.253
29.8507462686566,53.286
29.8507462686566,53.32
44.776119402985,53.353
44.776119402985,53.387
30.3030303030292,53.42
29.8507462686566,53.453
29.8507462686566,53.487
44.776119402985,53.52
60.6060606060648,53.554
60.6060606060648,53.586
44.1176470588203,53.62
44.776119402985,53.654
45.4545454545486,53.687
45.4545454545437,53.72
44.776119402985,53.753
29.8507462686566,53.787
29.8507462686566,53.82
29.8507462686566,53.854
14.9253731343283,53.887
14.9253731343283,53.921
15.1515151515146,53.954
